WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
12;09;07;5;00;1;Skotnica;0337082;0337047;2026-01-01
12;09;09;2;00;1;Podlesie;0342290;0342249;2026-01-01
12;09;09;2;00;1;Zarzecze;0342315;0342249;2026-01-01
12;09;09;2;00;1;Burdelówka;0342350;0342321;2026-01-01
12;09;09;2;00;1;Galejówka;0342380;0342321;2026-01-01
12;10;08;2;00;1;Pustka;0442844;0442809;2026-01-01
12;09;08;2;00;1;Sabały;0338383;0338236;2026-01-01
12;10;11;5;01;1;Dubne;0454787;0454787;2026-01-01
12;10;11;5;01;1;Milik;0454818;0454818;2026-01-01
12;11;11;2;00;1;Migasowa;0461451;0461416;2026-01-01
12;01;03;2;00;1;Szklane Miasto;0317375;0317270;2026-01-01
12;01;03;2;00;1;Wróblówka;0317381;0317270;2026-01-01
12;06;04;2;00;1;Lepianka;0321135;0321069;2026-01-01
12;06;04;2;01;1;Łazy;0321170;0321170;2026-01-01
12;06;04;2;00;1;Podzapusty;0321224;0321170;2026-01-01
12;07;09;2;00;1;Zagroda;0453470;0453150;2026-01-01
12;07;09;2;01;1;Mszana Górna;0453492;0453492;2026-01-01
12;07;09;2;00;1;Antosze;0453500;0453492;2026-01-01
12;07;09;2;00;1;Bryjówka;0453530;0453492;2026-01-01
12;02;06;2;00;1;Nadole;0821004;0820967;2026-01-01
12;02;06;2;00;1;Nagórze;0821010;0820967;2026-01-01
12;02;06;2;00;1;Pagórek;0821027;0820967;2026-01-01
12;02;06;2;00;1;Zagroda;0821056;0820967;2026-01-01
12;07;04;2;00;1;Gaik;0430835;0430806;2026-01-01
12;07;04;2;00;1;Rola;0430924;0430806;2026-01-01
12;07;04;2;00;1;Stronie;0430953;0430806;2026-01-01
12;07;04;2;00;1;Zagórze;0430982;0430806;2026-01-01
12;07;05;2;00;1;Bednarze;0432774;0432768;2026-01-01
12;01;02;2;01;1;Moszczenica;0812548;0812548;2026-01-01
12;01;02;2;01;1;Nieprześnia;0812577;0812577;2026-01-01
12;18;01;5;01;1;Roczyny;0045221;0045221;2026-01-01
12;18;01;5;00;1;Berno;0045238;0045221;2026-01-01
12;11;06;2;00;1;Gródek;0436766;0436743;2026-01-01
12;10;03;2;00;1;Kobyle;0426147;0426124;2026-01-01
12;07;11;2;00;1;Brodki;0466968;0466939;2026-01-01
12;07;11;2;00;1;Czeczotki;0466997;0466939;2026-01-01
12;07;11;2;00;1;Dwór;0467011;0466939;2026-01-01
12;11;09;2;00;1;Za Wodą;0457515;0457484;2026-01-01
12;12;04;2;01;1;Bydlin;0214818;0214818;2026-01-01
12;10;05;2;00;1;Głodówka;0434537;0434371;2026-01-01
12;15;07;2;00;1;Kalówka;0069227;0069144;2026-01-01
12;15;07;2;00;1;Kotliny;0069262;0069144;2026-01-01
12;07;12;2;00;1;Bubulówka;0467809;0467790;2026-01-01
12;09;04;2;00;1;Skrzeczkowa;0331464;0331234;2026-01-01
12;09;04;2;00;1;Woźnicowa;0331501;0331234;2026-01-01
12;09;05;2;00;1;Nadedwór;0332446;0332430;2026-01-01
12;09;08;2;00;1;Walczakowa;0338673;0338450;2026-01-01
12;07;03;2;00;1;Stefany;0424527;0424266;2026-01-01
12;07;03;2;00;1;Walczaki;0424556;0424266;2026-01-01
12;07;03;2;00;1;Szlagówka;0424616;0424579;2026-01-01
12;07;03;2;00;1;Więcygóra;0424622;0424579;2026-01-01
12;04;05;2;00;1;Zagrabina;0825380;0825315;2026-01-01
12;06;12;5;01;1;Wężerów;0336556;0336556;2026-01-01
12;07;08;2;00;1;Rola;0449585;0449496;2026-01-01
12;07;09;2;00;1;Kopytki;0453658;0453492;2026-01-01
12;02;04;2;00;1;Zagórze;0819496;0819444;2026-01-01
12;02;05;2;00;1;Podwisowa;0819958;0819941;2026-01-01
12;02;05;2;00;1;Rędzina;0819993;0819970;2026-01-01
12;02;05;2;00;1;Za Wsią;0820000;0819970;2026-01-01
12;07;07;2;00;1;Babia Góra;0438506;0438498;2026-01-01
12;07;07;2;00;1;Głębocko;0438535;0438498;2026-01-01
12;07;07;2;00;1;Kamionka;0438541;0438498;2026-01-01
12;04;05;2;00;1;Podlesie;0825545;0825516;2026-01-01
12;04;05;2;00;1;Dębnik;0825574;0825568;2026-01-01
12;04;05;2;00;1;Kozubiec;0825692;0825686;2026-01-01
12;01;04;2;00;1;Mulki;0822222;0822080;2026-01-01
12;01;05;2;01;1;Boczów;0822914;0822914;2026-01-01
12;01;05;2;00;1;Pod Brzezową;0822966;0822943;2026-01-01
12;01;05;2;00;1;Pod Gradowcem;0822972;0822943;2026-01-01
12;01;05;2;01;1;Chrostowa;0823003;0823003;2026-01-01
12;15;03;2;00;1;Głowaczówka;0049934;0049897;2026-01-01
12;15;03;2;00;1;Goczałówka;0049940;0049897;2026-01-01
12;15;03;2;00;1;Kochnicówka Dolna;0049963;0049897;2026-01-01
12;15;06;5;01;1;Białka;0059967;0059967;2026-01-01
12;18;07;2;00;1;Podgórki;0070911;0070839;2026-01-01
12;18;07;2;00;1;Jagnięd;0071000;0070992;2026-01-01
12;10;10;2;00;1;Wierzchowina;0448048;0448002;2026-01-01
12;01;06;5;00;1;Na Dole;0824698;0824681;2026-01-01
12;01;06;5;00;1;Nowa Wieś;0824706;0824681;2026-01-01
12;05;09;2;00;1;Chłopski Las;0465130;0465124;2026-01-01
12;05;09;2;00;1;Siary Środkowe;0465213;0465124;2026-01-01
12;05;10;2;01;1;Brunary;0467910;0467910;2026-01-01
12;06;16;2;01;1;Niegoszowice;0343846;0343846;2026-01-01
12;05;08;2;00;1;Zagrody;0464722;0464290;2026-01-01
12;07;09;2;00;1;Dziedziny;0452498;0452386;2026-01-01
12;07;09;2;00;1;Frankówka;0452506;0452386;2026-01-01
12;03;01;5;00;1;Działki;0314477;0314460;2026-01-01
12;03;01;5;00;1;Nowa Wieś;0314520;0314514;2026-01-01
12;07;09;2;00;1;Prośki;0453061;0452802;2026-01-01
12;07;09;2;00;1;Karkulki;0453279;0453150;2026-01-01
12;06;08;2;01;1;Masłomiąca;0325972;0325972;2026-01-01
12;07;09;2;00;1;Paszki;0452660;0452386;2026-01-01
12;07;09;2;00;1;Rzeki;0452707;0452386;2026-01-01
12;07;09;2;01;1;Łętowe;0452802;0452802;2026-01-01
12;07;09;2;00;1;Bryje;0452819;0452802;2026-01-01
12;11;12;5;00;1;Gajdówka;0463645;0463579;2026-01-01
12;11;12;5;00;1;Kapłonówka;0463680;0463579;2026-01-01
12;10;04;2;00;1;Góra;0428577;0428554;2026-01-01
12;09;09;2;00;1;Dominówka;0342611;0342580;2026-01-01
12;09;09;2;00;1;Dwór;0342640;0342580;2026-01-01
12;09;09;2;00;1;Majdówka;0342692;0342580;2026-01-01
12;09;09;2;00;1;Olejarzówka;0342723;0342580;2026-01-01
12;09;09;2;00;1;Pilchówka;0342752;0342580;2026-01-01
12;11;12;5;00;1;Kubanówka;0463987;0463881;2026-01-01
12;11;12;5;00;1;Rusnakówka;0464113;0463881;2026-01-01
12;11;12;5;00;1;Zagroda;0464171;0463881;2026-01-01
12;10;04;2;00;1;Skrabówka;0427780;0427520;2026-01-01
12;10;04;2;00;1;Święsówka;0427804;0427520;2026-01-01
12;10;04;2;00;1;Wygońskie;0427827;0427520;2026-01-01
12;10;14;2;00;1;Pędzicha;0461037;0460925;2026-01-01
12;14;01;2;01;1;Polekarcice;0323588;0323588;2026-01-01
12;14;01;2;00;1;Spalonka;0323789;0323743;2026-01-01
12;14;01;2;01;1;Wierzbno;0323878;0323878;2026-01-01
12;15;07;2;00;1;Ićki;0069820;0069575;2026-01-01
12;10;13;5;01;1;Głębokie;0458779;0458779;2026-01-01
12;09;04;2;00;1;Zarębek Plebański;0330192;0329898;2026-01-01
12;10;04;2;01;1;Kąclowa;0427520;0427520;2026-01-01
12;10;04;2;00;1;Barbarzaki;0427537;0427520;2026-01-01
12;09;05;2;00;1;Wieża;0332653;0332541;2026-01-01
12;09;05;2;00;1;Dzielce;0332676;0332660;2026-01-01
12;12;06;2;00;1;Studzianki;0340055;0339968;2026-01-01
12;12;06;2;00;1;Krzemionka;0340084;0340061;2026-01-01
12;09;04;2;00;1;Klubino;0330772;0330602;2026-01-01
12;10;09;2;00;1;Jaworów;0446983;0446925;2026-01-01
12;07;11;2;00;1;Gwizdówka;0467117;0466939;2026-01-01
12;10;03;2;01;1;Przydonica;0426360;0426360;2026-01-01
12;11;07;2;00;1;Sołtystwo Wyżne;0440940;0440791;2026-01-01
12;11;07;2;00;1;Za Grapą;0440970;0440791;2026-01-01
12;11;08;2;01;1;Falsztyn;0442985;0442985;2026-01-01
12;14;01;2;00;1;Kolonia;0323281;0323269;2026-01-01
12;14;01;2;00;1;Rakowice;0323306;0323269;2026-01-01
12;14;01;2;00;1;Polusy;0323370;0323358;2026-01-01
12;14;01;2;01;1;Niegardów;0323393;0323393;2026-01-01
12;14;01;2;01;1;Niegardów-Kolonia;0323453;0323453;2026-01-01
12;07;12;2;01;1;Piekiełko;0466589;0466589;2026-01-01
12;07;12;2;00;1;Olejarnia;0466655;0466589;2026-01-01
12;07;12;2;00;1;Sowińskie;0466690;0466589;2026-01-01
12;07;10;2;00;1;Sutory;0456622;0456390;2026-01-01
12;07;10;2;00;1;Bastówka;0456674;0456651;2026-01-01
12;07;10;2;00;1;Brzyzek;0456705;0456651;2026-01-01
12;07;10;2;00;1;Filipy;0456763;0456651;2026-01-01
12;10;13;5;00;1;Króle;0459141;0459023;2026-01-01
12;10;13;5;00;1;Poza Wierch;0459247;0459023;2026-01-01
12;10;13;5;00;1;Wargulce;0459313;0459023;2026-01-01
12;10;13;5;01;1;Młodów;0459371;0459371;2026-01-01
12;10;16;5;01;1;Moszczenica Wyżna;0465816;0465816;2026-01-01
12;09;08;2;00;1;Goryle Niżnie;0338526;0338450;2026-01-01
12;09;01;5;00;1;Sikorzyniec;0316619;0316588;2026-01-01
12;10;12;2;00;1;Bonifacówka;0455491;0455462;2026-01-01
12;10;12;2;00;1;Na Pagórku;0455597;0455462;2026-01-01
12;08;01;2;00;1;Suśna;0233744;0233690;2026-01-01
12;10;04;2;00;1;Psiarki;0427112;0426897;2026-01-01
12;10;04;2;00;1;Rzeki;0427129;0426897;2026-01-01
12;09;01;5;01;1;Kędzierzynka;0316743;0316743;2026-01-01
12;09;01;5;00;1;Granice;0316772;0316743;2026-01-01
12;09;01;5;00;1;Dziudża;0316826;0316803;2026-01-01
12;09;01;5;01;1;Niezdów;0316878;0316878;2026-01-01
12;10;04;2;01;1;Biała Niżna;0426710;0426710;2026-01-01
12;15;07;2;00;1;Bogacze;0069167;0069144;2026-01-01
12;10;13;5;00;1;Jaworzyna;0458880;0458785;2026-01-01
12;06;01;2;00;1;Boroniówka;0315689;0315672;2026-01-01
12;09;07;5;00;1;Kalitówka;0337142;0337107;2026-01-01
12;09;07;5;00;1;Starcówka;0337194;0337107;2026-01-01
12;12;03;2;01;1;Hutki;0212860;0212860;2026-01-01
12;12;03;2;01;1;Krzykawa;0212890;0212890;2026-01-01
12;12;03;2;00;1;Górka;0213010;0213003;2026-01-01
12;12;03;2;01;1;Podlipie;0213084;0213084;2026-01-01
12;09;04;2;00;1;Marchówka;0330080;0329898;2026-01-01
12;07;12;2;00;1;Putkówka;0466885;0466709;2026-01-01
12;07;12;2;00;1;Smagłówka;0466900;0466709;2026-01-01
12;09;04;2;00;1;Słowikówka;0331040;0330602;2026-01-01
12;09;04;2;00;1;Wierciakowo;0331139;0330602;2026-01-01
12;09;04;2;00;1;Zagroda;0331168;0330602;2026-01-01
12;09;04;2;00;1;Żabowo Dolne;0331205;0330602;2026-01-01
12;09;04;2;00;1;Żabowo Górne;0331211;0330602;2026-01-01
12;09;05;2;01;1;Kwapinka;0332883;0332883;2026-01-01
12;09;05;2;00;1;Spólniki;0332908;0332883;2026-01-01
12;09;05;2;00;1;Talisówki;0332914;0332883;2026-01-01
12;10;04;2;00;1;Osików;0428005;0427951;2026-01-01
12;10;04;2;00;1;Cieniawka;0428152;0428100;2026-01-01
12;10;04;2;00;1;Janczakówka;0428212;0428100;2026-01-01
12;07;12;2;01;1;Tymbark;0467531;0467531;2026-01-01
12;07;12;2;00;1;Miasto;0467560;0467531;2026-01-01
12;07;12;2;00;1;Zawodzie;0467620;0467531;2026-01-01
12;07;12;2;00;1;Pasykówka;0467695;0467650;2026-01-01
12;07;12;2;00;1;Podgóra;0467703;0467650;2026-01-01
12;07;12;2;00;1;Zagroda;0467784;0467650;2026-01-01
12;11;12;5;00;1;Ryplówka;0463817;0463579;2026-01-01
12;11;12;5;00;1;Sępówka;0463823;0463579;2026-01-01
12;11;12;5;00;1;Sperkówka;0463852;0463579;2026-01-01
12;10;05;2;00;1;Buczakówka;0435034;0435011;2026-01-01
12;10;05;2;00;1;Pagórek;0435092;0435011;2026-01-01
12;10;05;2;00;1;Pagórek;0435212;0435152;2026-01-01
12;10;15;2;00;1;Połom Niżna;0459678;0459550;2026-01-01
12;11;05;2;00;1;Rola Rusnakowa;0429921;0429878;2026-01-01
12;08;01;2;01;1;Chodów;0233460;0233460;2026-01-01
12;15;07;2;01;1;Kuków;0068647;0068647;2026-01-01
12;18;01;5;00;1;Francja;0045899;0045830;2026-01-01
12;10;09;2;00;1;Chudobówka;0445831;0445742;2026-01-01
12;10;09;2;00;1;Do Dziadosza;0445860;0445742;2026-01-01
12;10;09;2;00;1;Kitówka;0446003;0445742;2026-01-01
12;09;03;5;00;1;Leśniczówka;0328290;0328261;2026-01-01
12;11;11;2;00;1;Arendarczykówka;0461652;0461646;2026-01-01
12;11;11;2;00;1;Bielańskówka;0461669;0461646;2026-01-01
12;11;11;2;00;1;Łopatkówka;0461787;0461646;2026-01-01
12;14;01;2;00;1;Piaski;0323482;0323453;2026-01-01
12;14;01;2;00;1;Folwark;0323507;0323499;2026-01-01
12;14;01;2;00;1;Podgórze;0323565;0323536;2026-01-01
12;09;03;5;00;1;Morgi;0328522;0328500;2026-01-01
12;09;04;2;01;1;Pcim;0329898;0329898;2026-01-01
12;10;05;2;00;1;Śmigajka Wyżna;0435270;0435152;2026-01-01
12;15;04;2;00;1;Ziajowa Dolna;0419160;0418780;2026-01-01
12;16;01;5;00;1;Padoły;0815386;0815334;2026-01-01
12;16;01;5;00;1;Zagórze;0815417;0815334;2026-01-01
12;16;01;5;00;1;Budzyń;0815446;0815423;2026-01-01
12;16;01;5;00;1;Lipki;0815481;0815423;2026-01-01
12;16;01;5;01;1;Kąśna Dolna;0815535;0815535;2026-01-01
12;15;07;2;00;1;Gawłówka;0068713;0068647;2026-01-01
12;15;07;2;00;1;Gnidówka;0068736;0068647;2026-01-01
12;15;07;2;00;1;Górki;0068742;0068647;2026-01-01
12;15;07;2;00;1;Olejarzówka;0068883;0068647;2026-01-01
12;14;04;2;00;1;Krzemieniówka;0259838;0259821;2026-01-01
12;14;04;2;00;1;Psi Rynek;0259844;0259821;2026-01-01
12;14;05;4;96;1;Proszowice;0951818;0951818;2026-01-01
12;10;06;2;00;1;Góry Łęckie;0436097;0436074;2026-01-01
12;10;06;2;01;1;Łyczana;0436105;0436105;2026-01-01
12;10;06;2;00;1;Klin;0436111;0436105;2026-01-01
12;10;05;2;00;1;Popielówka;0434721;0434371;2026-01-01
12;09;09;2;00;1;Murzynówka;0342427;0342321;2026-01-01
12;09;09;2;00;1;Granice;0342500;0342485;2026-01-01
12;10;06;2;01;1;Wojnarowa;0436460;0436460;2026-01-01
12;11;09;2;00;1;Białoniówka;0457461;0457455;2026-01-01
12;11;09;2;01;1;Ostrowsko;0457484;0457484;2026-01-01
12;11;09;2;00;1;Przy Strudze;0457509;0457484;2026-01-01
12;09;06;2;00;1;Kawęciny;0333888;0333842;2026-01-01
12;11;08;2;00;1;Dziurówka;0443370;0443358;2026-01-01
12;11;08;2;00;1;Kąt;0443393;0443358;2026-01-01
12;16;15;5;01;1;Czyżów;0837666;0837666;2026-01-01
12;16;15;5;00;1;Kobylarnia;0837689;0837672;2026-01-01
12;10;13;5;00;1;Polakówka;0458957;0458785;2026-01-01
12;10;13;5;01;1;Łomnica-Zdrój;0459023;0459023;2026-01-01
12;09;07;5;00;1;Budzoniówka;0336728;0336674;2026-01-01
12;09;07;5;00;1;Chodników;0336740;0336674;2026-01-01
12;09;07;5;00;1;Drągówka;0336763;0336674;2026-01-01
12;09;07;5;00;1;Harnikówka;0336817;0336674;2026-01-01
12;09;07;5;00;1;Kaniówka;0336830;0336674;2026-01-01
12;09;07;5;00;1;Kijówka;0336846;0336674;2026-01-01
12;09;07;5;00;1;Kozakówka;0336875;0336674;2026-01-01
12;09;07;5;00;1;Latoniówka;0336898;0336674;2026-01-01
12;09;07;5;00;1;Madejówka;0336912;0336674;2026-01-01
12;10;09;2;00;1;Turchałówka;0444620;0444286;2026-01-01
12;19;05;5;01;1;Podstolice;0341244;0341244;2026-01-01
12;19;05;5;00;1;Szwaby;0341267;0341244;2026-01-01
12;19;05;5;01;1;Raciborsko;0341280;0341280;2026-01-01
12;19;05;5;00;1;Bania;0341296;0341280;2026-01-01
12;15;06;5;01;1;Żarnówka;0061480;0061480;2026-01-01
12;15;06;5;00;1;Dziubkówka;0061540;0061480;2026-01-01
12;15;06;5;00;1;Hanulówka;0061579;0061480;2026-01-01
12;15;05;2;00;1;Saguchowa;0431310;0431007;2026-01-01
12;15;05;2;00;1;Wójcikówka;0431355;0431007;2026-01-01
12;15;05;2;00;1;Zagrody Wyżnie;0431378;0431007;2026-01-01
12;15;05;2;00;1;Antałówka;0431444;0431438;2026-01-01
12;15;05;2;00;1;Gorzutkówka;0431504;0431438;2026-01-01
12;15;05;2;00;1;Mirkowa;0431591;0431438;2026-01-01
12;15;04;2;00;1;Kowalczykowa;0418930;0418780;2026-01-01
12;15;04;2;00;1;Krzywiczkowa;0418946;0418780;2026-01-01
12;15;04;2;00;1;Traczykowa;0419093;0418780;2026-01-01
12;15;04;2;00;1;Wronowa;0419124;0418780;2026-01-01
12;15;04;2;00;1;Wyjadaczowa;0419130;0418780;2026-01-01
12;08;07;2;01;1;Zagorzany;0268777;0268777;2026-01-01
12;11;11;2;00;1;Wojtusiówka;0461971;0461646;2026-01-01
12;11;11;2;01;1;Rokiciny Podhalańskie;0462025;0462025;2026-01-01
12;11;11;2;00;1;Grycówka;0462083;0462025;2026-01-01
12;11;11;2;00;1;Mieradzkówka;0462137;0462025;2026-01-01
12;11;11;2;00;1;Pawlakówka;0462150;0462025;2026-01-01
12;11;11;2;00;1;Pykówka;0462166;0462025;2026-01-01
12;08;05;5;00;1;Miechowice;0251156;0251140;2026-01-01
12;08;05;5;00;1;Zagaje;0251191;0251140;2026-01-01
12;08;05;5;00;1;Zielone Dołki;0251200;0251140;2026-01-01
12;12;05;5;02;1;Pazurek;0218118;0218118;2026-01-01
12;12;05;5;00;1;Łazy;0218130;0218124;2026-01-01
12;09;03;5;00;1;Sękówka;0328321;0328261;2026-01-01
12;09;03;5;00;1;Wincentówka;0328344;0328261;2026-01-01
12;09;03;5;01;1;Trzemeśnia;0328373;0328373;2026-01-01
12;10;06;2;01;1;Koniuszowa;0435809;0435809;2026-01-01
12;10;06;2;00;1;Przylasek;0435933;0435880;2026-01-01
12;10;06;2;00;1;Świegocin;0435940;0435880;2026-01-01
12;07;05;2;00;1;Zasadniaki;0434158;0433986;2026-01-01
12;11;11;2;00;1;Rabice;0461882;0461646;2026-01-01
12;12;05;5;00;1;Pasieka;0218319;0218302;2026-01-01
12;12;06;2;00;1;Ostrysz;0339550;0339520;2026-01-01
12;08;01;2;00;1;Marianów;0233827;0233796;2026-01-01
12;09;08;2;00;1;Zięby;0338727;0338450;2026-01-01
12;11;12;5;00;1;Karczmarczykówka;0463480;0463467;2026-01-01
12;11;10;2;00;1;Kołodziejówka;0458029;0457900;2026-01-01
12;11;10;2;00;1;Marciny;0458070;0457900;2026-01-01
12;11;10;2;00;1;Mostkowe;0458087;0457900;2026-01-01
12;11;10;2;00;1;Szlagówka;0458153;0457900;2026-01-01
12;11;10;2;00;1;Szpuntówka;0458160;0457900;2026-01-01
12;10;14;2;00;1;Pod Sośliną;0460530;0460463;2026-01-01
12;12;05;5;02;1;Dworskie;0217840;0217840;2026-01-01
12;09;08;2;00;1;Dziury;0338839;0338756;2026-01-01
12;09;08;2;00;1;Gwizdowa;0338874;0338756;2026-01-01
12;09;08;2;00;1;Kasperki;0338897;0338756;2026-01-01
12;16;15;5;00;1;Ulica;0837821;0837809;2026-01-01
12;16;15;5;00;1;Dolny Łęg;0837850;0837844;2026-01-01
12;19;02;2;00;1;Podegrodzie;0318699;0318676;2026-01-01
12;19;02;2;00;1;Kaczków;0318742;0318713;2026-01-01
12;08;05;5;00;1;Zagaje Pojałowskie;0251647;0251593;2026-01-01
12;08;05;5;00;1;Koło Szosy;0251676;0251653;2026-01-01
12;08;05;5;01;1;Sławice Szlacheckie;0251802;0251802;2026-01-01
12;11;13;2;00;1;Bachorzówka;0462999;0462982;2026-01-01
12;11;13;2;00;1;Banasiówka;0463007;0462982;2026-01-01
12;11;10;2;00;1;Bąki;0457604;0457580;2026-01-01
12;11;10;2;00;1;Kapłony;0457685;0457580;2026-01-01
12;08;05;5;01;1;Nasiechowice;0251469;0251469;2026-01-01
12;08;05;5;01;1;Parkoszowice;0251541;0251541;2026-01-01
12;08;05;5;00;1;Kresy;0251558;0251541;2026-01-01
12;08;05;5;01;1;Pojałowice;0251593;0251593;2026-01-01
12;08;05;5;00;1;Celiny Pojałowskie;0251601;0251593;2026-01-01
12;10;09;2;00;1;Dolina;0443520;0443476;2026-01-01
12;10;09;2;00;1;Jaworzynka;0443625;0443476;2026-01-01
12;10;09;2;00;1;Kiklice;0443654;0443476;2026-01-01
12;10;09;2;00;1;Mroziówka;0443743;0443476;2026-01-01
12;10;09;2;00;1;Owsianki;0443789;0443476;2026-01-01
12;11;13;2;00;1;Jezuwitówka;0463177;0462982;2026-01-01
12;19;02;2;01;1;Kunice;0318185;0318185;2026-01-01
12;19;02;2;01;1;Liplas;0318216;0318216;2026-01-01
12;09;02;2;00;1;Golcowa;0442181;0442130;2026-01-01
12;09;02;2;00;1;Kołodziejowa;0442235;0442130;2026-01-01
12;09;02;2;00;1;Sobczakowa;0442382;0442130;2026-01-01
12;11;14;2;01;1;Bór;0466371;0466371;2026-01-01
12;11;14;2;00;1;Kosy;0466431;0466388;2026-01-01
12;11;13;2;00;1;Borówka;0463036;0462982;2026-01-01
12;08;02;2;00;1;Łąka;0319180;0319150;2026-01-01
12;08;02;2;00;1;Koński Dół;0319262;0319204;2026-01-01
12;08;02;2;00;1;Podkrępie;0319285;0319279;2026-01-01
12;08;02;2;01;1;Krępa;0319339;0319339;2026-01-01
12;08;02;2;00;1;Ogrodzieniec;0319380;0319368;2026-01-01
12;08;02;2;00;1;Podzawadzie;0319428;0319397;2026-01-01
12;09;08;2;00;1;Kołodziejowa;0338549;0338450;2026-01-01
12;10;09;2;00;1;Pogwizdówka;0446256;0445742;2026-01-01
12;10;09;2;00;1;Smalarkówka;0446291;0445742;2026-01-01
12;11;08;2;00;1;Królowski;0443170;0443068;2026-01-01
12;09;04;2;00;1;Burtanowa;0331263;0331234;2026-01-01
12;09;03;5;00;1;Zagórzyniec;0327675;0327592;2026-01-01
12;09;03;5;00;1;Dworskie;0327712;0327698;2026-01-01
12;10;09;2;00;1;Średniak;0446339;0445742;2026-01-01
12;08;07;2;01;1;Maciejów;0268518;0268518;2026-01-01
12;11;12;5;00;1;Lachówka;0463504;0463467;2026-01-01
12;11;06;2;00;1;Podoły;0436855;0436743;2026-01-01
12;11;06;2;00;1;Strugi;0436915;0436743;2026-01-01
12;07;03;2;00;1;Ślimaki;0423083;0422942;2026-01-01
12;07;04;2;00;1;Lipie;0430580;0430545;2026-01-01
12;07;04;2;00;1;Podczacze;0430597;0430545;2026-01-01
12;03;04;5;00;1;Kącik;0215864;0215841;2026-01-01
12;03;04;5;00;1;Łęg;0215870;0215841;2026-01-01
12;10;12;2;01;1;Homrzyska;0455261;0455261;2026-01-01
12;10;12;2;00;1;Leśniarka;0455309;0455261;2026-01-01
12;09;05;2;00;1;Podgiełdzie;0332618;0332541;2026-01-01
12;12;04;2;00;1;Radacka Ulica;0214907;0214882;2026-01-01
12;12;04;2;00;1;Sikorka;0214913;0214882;2026-01-01
12;12;04;2;00;1;Skałczański Koniec;0214920;0214882;2026-01-01
12;12;04;2;01;1;Jaroszowiec;0214988;0214988;2026-01-01
12;12;04;2;00;1;Pustkowie;0215083;0215060;2026-01-01
12;12;04;2;00;1;Ostra Górka;0215114;0215108;2026-01-01
12;10;16;5;00;1;Podsapieniec;0465377;0465288;2026-01-01
12;11;11;2;00;1;Pleniówka;0462887;0462611;2026-01-01
12;11;11;2;00;1;Stermachówka;0462930;0462611;2026-01-01
12;11;11;2;00;1;Zabornia;0462960;0462611;2026-01-01
12;08;05;5;03;1;Wielki Dół;0251943;0251943;2026-01-01
12;10;09;2;00;1;Łazarska Rola;0444760;0444719;2026-01-01
12;10;09;2;00;1;Łazy;0444777;0444719;2026-01-01
12;10;09;2;00;1;Na Jaworzynę;0444783;0444719;2026-01-01
12;08;06;2;00;1;Zakupniki;0264302;0264259;2026-01-01
12;08;06;2;00;1;Wysiołek;0264377;0264319;2026-01-01
12;08;07;2;01;1;Buszków;0268317;0268317;2026-01-01
12;08;07;2;00;1;Płużki;0268330;0268317;2026-01-01
12;03;04;5;00;1;Podlesie;0215960;0215893;2026-01-01
12;03;04;5;00;1;Za Gościńcem;0215999;0215893;2026-01-01
12;10;09;2;00;1;Bindasówka;0445127;0445104;2026-01-01
12;10;09;2;00;1;Janczurówka;0445162;0445104;2026-01-01
12;10;09;2;00;1;Średnia Droga;0445251;0445104;2026-01-01
12;14;01;2;00;1;Średnia Kolonia;0323217;0323140;2026-01-01
12;09;01;5;00;1;Wiatrowice;0317122;0317079;2026-01-01
12;11;11;2;00;1;Jańczurówka;0462373;0462249;2026-01-01
12;11;11;2;00;1;Kowalówka;0462404;0462249;2026-01-01
12;11;11;2;00;1;Łajkówka;0462440;0462249;2026-01-01
12;11;11;2;00;1;Martaużówka;0462456;0462249;2026-01-01
12;11;11;2;00;1;Pasternakówka;0462462;0462249;2026-01-01
12;10;14;2;00;1;Koło Przewozu;0461190;0461178;2026-01-01
12;10;15;2;00;1;Kordowiec;0459508;0459477;2026-01-01
12;12;05;5;01;1;Braciejówka;0217811;0217811;2026-01-01
12;10;14;2;00;1;Działki;0460718;0460693;2026-01-01
12;10;14;2;00;1;Górki;0460724;0460693;2026-01-01
12;08;06;2;01;1;Górka Kościejowska;0264012;0264012;2026-01-01
12;11;10;2;00;1;Sojkówka;0457811;0457580;2026-01-01
12;12;07;5;01;1;Budzyń;0223728;0223728;2026-01-01
12;12;07;5;00;1;Lizak;0223846;0223830;2026-01-01
12;11;13;2;00;1;Pankówka;0463266;0462982;2026-01-01
12;11;13;2;00;1;Rycerzówka;0463310;0462982;2026-01-01
12;11;13;2;00;1;Sagardylówka;0463326;0462982;2026-01-01
12;11;13;2;00;1;Solawówka;0463349;0462982;2026-01-01
12;11;13;2;00;1;Sordylówka;0463355;0462982;2026-01-01
12;11;13;2;00;1;Szczęśniakówka;0463378;0462982;2026-01-01
12;11;13;2;00;1;Szyszkówka;0463384;0462982;2026-01-01
12;11;13;2;00;1;Wojdyłówka;0463409;0462982;2026-01-01
12;10;04;2;00;1;Stróże Niżne;0428784;0428778;2026-01-01
12;10;04;2;01;1;Wyskitna;0428867;0428867;2026-01-01
12;10;04;2;00;1;Poddziale;0428399;0428100;2026-01-01
12;10;14;2;00;1;Podgórki;0460753;0460693;2026-01-01
12;12;06;2;00;1;Pod Zagajem;0339684;0339655;2026-01-01
